PropertyID,City,PropertyType,Area_sqm,Bedrooms,Bathrooms,Age_years,Distance_to_Center_km,Has_Garden,Has_Parking,Furnished,Price_USD,LocalCurrency,ExchangeRate_to_USD,Price_Local
PROP_00970,Sydney,Penthouse,190.8,4,3,30,0.13,0,1,Partially,2965521.91,AUD,1.5,4448282.86
PROP_00971,Mumbai,House,71.3,1,1,9,1.33,1,1,Unfurnished,319904.37,INR,83.5,26712014.9
PROP_00972,Paris,Apartment,119.1,3,2,3,2.41,0,1,Fully,1294805.81,EUR,0.92,1191221.35
PROP_00973,Tokyo,House,132.2,4,3,53,1.5,1,1,Fully,1532347.59,JPY,150.0,229852138.5
PROP_00974,Sydney,House,200.5,5,4,5,3.48,1,0,Partially,2809694.91,AUD,1.5,4214542.36
PROP_00975,London,Apartment,89.5,2,2,9,4.04,0,0,Fully,987525.38,GBP,0.8,790020.3
PROP_00976,Sydney,Apartment,83.5,2,2,15,3.42,0,0,Fully,772398.92,AUD,1.5,1158598.38
PROP_00977,Paris,Apartment,43.3,1,1,36,2.59,0,1,Unfurnished,341676.55,EUR,0.92,314342.43
PROP_00978,Sydney,House,313.9,5,4,7,8.59,1,1,Unfurnished,3839033.34,AUD,1.5,5758550.01
PROP_00979,London,Apartment,44.1,1,1,49,5.3,0,1,Fully,324927.83,GBP,0.8,259942.26
PROP_00980,London,House,103.6,2,2,28,14.2,1,1,Unfurnished,1065564.47,GBP,0.8,852451.58
PROP_00981,Paris,Apartment,112.8,3,3,3,0.39,1,1,Unfurnished,1582687.05,EUR,0.92,1456072.09
PROP_00982,Mumbai,Apartment,42.6,2,2,13,1.0,0,0,Unfurnished,158807.46,INR,83.5,13260422.91
PROP_00983,Sydney,Apartment,148.6,3,2,4,6.1,0,1,Fully,1218647.9,AUD,1.5,1827971.85
PROP_00984,Mumbai,Apartment,106.7,3,3,12,15.05,0,0,Partially,308577.7,INR,83.5,25766237.95
PROP_00985,Sydney,Penthouse,168.0,4,3,5,14.45,0,0,Fully,1770143.21,AUD,1.5,2655214.82
PROP_00986,Mumbai,House,198.3,5,4,3,7.02,1,0,Unfurnished,1188042.74,INR,83.5,99201568.79
PROP_00987,Sydney,House,246.6,5,3,12,4.06,1,1,Unfurnished,3662104.99,AUD,1.5,5493157.48
PROP_00988,London,Apartment,98.3,3,2,44,2.0,0,1,Fully,1038190.98,GBP,0.8,830552.78
PROP_00989,London,Apartment,90.5,3,2,0,4.63,0,1,Unfurnished,1219761.53,GBP,0.8,975809.22
PROP_00990,Mumbai,House,92.1,2,1,22,3.12,1,1,Partially,418546.84,INR,83.5,34948661.14
PROP_00991,Tokyo,Apartment,73.6,2,1,19,1.94,0,0,Unfurnished,612211.75,JPY,150.0,91831762.5
PROP_00992,London,Apartment,61.7,2,1,7,6.1,0,1,Partially,679393.8,GBP,0.8,543515.04
PROP_00993,New York,Apartment,85.0,3,2,32,1.57,0,1,Fully,1085421.66,USD,1.0,1085421.66
PROP_00994,Paris,Apartment,85.1,3,3,19,0.44,0,0,Unfurnished,997686.71,EUR,0.92,917871.77
PROP_00995,Sydney,House,61.2,2,2,3,13.36,1,0,Fully,468340.94,AUD,1.5,702511.41
PROP_00996,Mumbai,Apartment,115.3,2,2,64,0.46,0,0,Unfurnished,335125.86,INR,83.5,27983009.31
PROP_00997,London,House,122.6,3,2,44,12.11,1,0,Unfurnished,951533.7,GBP,0.8,761226.96
PROP_00998,Paris,House,181.8,4,3,15,8.49,1,0,Fully,2083549.69,EUR,0.92,1916865.71
PROP_00999,Sydney,House,169.5,4,3,10,40.0,1,1,Unfurnished,687236.83,AUD,1.5,1030855.24
PROP_01000,Mumbai,House,193.0,5,4,11,1.23,1,0,Partially,1256889.21,INR,83.5,104950249.04
PROP_01001,London,Penthouse,180.1,4,3,23,0.99,0,1,Fully,3557612.26,GBP,0.8,2846089.81
PROP_01002,Tokyo,House,189.9,4,3,1,40.0,1,0,Unfurnished,861067.49,JPY,150.0,129160123.5
PROP_01003,Sydney,House,322.9,5,4,20,16.15,1,0,Unfurnished,2696890.89,AUD,1.5,4045336.34
PROP_01004,Tokyo,Apartment,79.6,1,1,13,3.6,0,0,Fully,675435.34,JPY,150.0,101315301.0
PROP_01005,London,House,148.8,4,3,9,9.1,1,0,Partially,1907801.49,GBP,0.8,1526241.19
PROP_01006,London,Apartment,89.5,2,2,16,4.69,0,1,Partially,805295.32,GBP,0.8,644236.26
PROP_01007,Mumbai,Apartment,77.1,2,1,4,4.84,0,0,Fully,263664.09,INR,83.5,22015951.52
PROP_01008,Paris,Apartment,105.8,2,1,20,1.21,0,1,Partially,1174925.58,EUR,0.92,1080931.53
PROP_01009,Tokyo,Apartment,35.4,2,1,13,9.77,0,0,Fully,284927.59,JPY,150.0,42739138.5
PROP_01010,New York,Apartment,50.9,2,1,39,1.26,1,0,Unfurnished,482150.93,USD,1.0,482150.93
PROP_01011,New York,Apartment,120.4,3,2,20,11.37,1,0,Fully,1224390.47,USD,1.0,1224390.47
PROP_01012,London,House,123.8,3,3,4,13.24,1,1,Partially,1578939.27,GBP,0.8,1263151.42
PROP_01013,Sydney,House,280.8,5,4,12,4.28,1,1,Partially,3530132.04,AUD,1.5,5295198.06
PROP_01014,Paris,Apartment,37.9,2,1,17,0.96,0,1,Unfurnished,384995.6,EUR,0.92,354195.95
PROP_01015,Tokyo,House,229.6,5,3,13,4.54,1,0,Unfurnished,2496961.06,JPY,150.0,374544159.0
PROP_01016,Tokyo,House,186.2,5,4,9,23.65,1,1,Fully,1555356.23,JPY,150.0,233303434.5
PROP_01017,London,Apartment,68.7,2,1,27,3.14,0,1,Partially,686942.17,GBP,0.8,549553.74
PROP_01018,New York,Apartment,132.8,4,3,14,1.47,1,1,Partially,2069412.55,USD,1.0,2069412.55
PROP_01019,Paris,Apartment,27.6,1,1,2,7.29,0,1,Unfurnished,223285.7,EUR,0.92,205422.84
PROP_01020,London,Apartment,104.3,2,2,21,0.47,1,1,Fully,1396387.28,GBP,0.8,1117109.82
PROP_01021,London,Apartment,77.9,2,2,6,16.91,1,1,Unfurnished,612152.14,GBP,0.8,489721.71
PROP_01022,London,Apartment,65.5,2,2,5,2.4,0,1,Partially,768968.84,GBP,0.8,615175.07
PROP_01023,Tokyo,House,343.6,5,4,0,4.85,1,1,Partially,4925161.93,JPY,150.0,738774289.5
PROP_01024,Paris,House,190.7,5,4,7,12.06,1,0,Unfurnished,2235123.3,EUR,0.92,2056313.44
PROP_01025,Tokyo,Apartment,83.1,2,2,39,3.76,0,1,Unfurnished,611369.78,JPY,150.0,91705467.0
PROP_01026,Paris,Apartment,108.3,3,2,28,7.47,0,0,Partially,939575.92,EUR,0.92,864409.85
PROP_01027,Sydney,Apartment,36.1,1,1,23,0.65,0,0,Fully,276894.68,AUD,1.5,415342.02
PROP_01028,New York,Apartment,112.1,3,2,14,2.29,0,1,Partially,1441397.73,USD,1.0,1441397.73
PROP_01029,Tokyo,House,209.5,5,3,10,5.17,1,1,Fully,2756729.64,JPY,150.0,413509446.0
PROP_01030,Tokyo,Apartment,90.8,3,3,12,4.58,1,1,Fully,1026469.92,JPY,150.0,153970488.0
PROP_01031,Tokyo,Apartment,115.1,3,2,4,3.83,1,1,Unfurnished,1396040.49,JPY,150.0,209406073.5
PROP_01032,Sydney,Apartment,100.5,2,1,27,1.98,0,1,Fully,739605.08,AUD,1.5,1109407.62
PROP_01033,Mumbai,House,198.4,4,3,36,40.0,1,0,Fully,336548.3,INR,83.5,28101783.05
PROP_01034,Mumbai,House,180.8,4,3,40,4.04,1,1,Fully,928011.7,INR,83.5,77488976.95
PROP_01035,Sydney,House,134.9,4,3,15,6.01,1,0,Partially,1360894.49,AUD,1.5,2041341.74
PROP_01036,Mumbai,House,203.1,5,4,9,3.93,1,0,Unfurnished,1107630.57,INR,83.5,92487152.6
PROP_01037,Paris,Apartment,50.9,1,1,6,2.13,0,1,Unfurnished,513722.88,EUR,0.92,472625.05
PROP_01038,New York,Penthouse,196.9,4,3,33,0.96,0,0,Partially,3842844.84,USD,1.0,3842844.84
PROP_01039,Sydney,House,221.7,5,4,4,1.95,1,0,Partially,3417040.15,AUD,1.5,5125560.22
PROP_01040,Tokyo,Apartment,107.0,3,3,4,1.41,1,0,Unfurnished,1074470.16,JPY,150.0,161170524.0
PROP_01041,London,Apartment,69.8,2,1,35,3.22,0,1,Fully,685430.97,GBP,0.8,548344.78
PROP_01042,New York,House,144.7,3,2,0,15.47,1,1,Fully,1551943.51,USD,1.0,1551943.51
PROP_01043,New York,Penthouse,201.9,4,3,10,1.88,1,1,Unfurnished,4559965.9,USD,1.0,4559965.9
PROP_01044,New York,House,224.1,5,4,0,13.84,1,0,Unfurnished,2969158.8,USD,1.0,2969158.8
PROP_01045,Tokyo,Apartment,62.5,2,1,2,9.8,0,0,Fully,485469.1,JPY,150.0,72820365.0
PROP_01046,Sydney,House,197.8,4,3,27,10.9,1,1,Fully,2137142.52,AUD,1.5,3205713.78
PROP_01047,Paris,Apartment,123.8,2,1,38,6.95,0,1,Partially,955627.38,EUR,0.92,879177.19
PROP_01048,Tokyo,Apartment,109.5,3,3,6,12.74,1,0,Unfurnished,818853.31,JPY,150.0,122827996.5
PROP_01049,London,Apartment,60.1,2,2,30,2.42,0,0,Fully,597606.13,GBP,0.8,478084.9
PROP_01050,London,Apartment,66.8,2,2,7,0.1,0,1,Partially,857301.37,GBP,0.8,685841.1
PROP_01051,Sydney,House,226.5,5,4,32,40.0,1,1,Unfurnished,877597.62,AUD,1.5,1316396.43
PROP_01052,Tokyo,House,110.6,3,2,7,1.53,1,1,Fully,1551926.97,JPY,150.0,232789045.5
PROP_01053,New York,House,218.3,5,4,5,3.72,1,1,Fully,4411004.84,USD,1.0,4411004.84
PROP_01054,Tokyo,House,169.4,3,2,0,7.74,1,0,Partially,1975930.34,JPY,150.0,296389551.0
PROP_01055,Mumbai,Apartment,86.0,2,2,33,7.7,0,1,Fully,318796.01,INR,83.5,26619466.84
PROP_01056,Tokyo,House,325.3,5,4,7,21.01,1,0,Fully,3012271.67,JPY,150.0,451840750.5
PROP_01057,New York,Apartment,32.7,2,2,4,0.42,0,0,Partially,415167.16,USD,1.0,415167.16
PROP_01058,New York,House,255.8,5,4,26,2.01,1,1,Partially,4391186.91,USD,1.0,4391186.91
PROP_01059,London,Apartment,129.8,3,3,13,2.46,0,1,Fully,1848326.68,GBP,0.8,1478661.34
PROP_01060,Tokyo,House,231.8,5,4,17,40.0,1,1,Fully,1020676.22,JPY,150.0,153101433.0
PROP_01061,New York,House,190.8,4,3,5,25.9,1,1,Partially,1723948.55,USD,1.0,1723948.55
PROP_01062,Sydney,Apartment,112.2,3,2,40,2.24,0,0,Partially,604704.6,AUD,1.5,907056.9
PROP_01063,Paris,House,189.8,5,4,24,14.96,1,0,Partially,2084743.22,EUR,0.92,1917963.76
PROP_01064,Tokyo,House,329.4,5,3,34,1.62,1,0,Unfurnished,4154448.21,JPY,150.0,623167231.5
PROP_01065,Paris,House,315.1,5,4,1,0.91,1,1,Partially,6100531.69,EUR,0.92,5612489.15
PROP_01066,New York,House,205.0,5,3,19,20.07,1,1,Partially,2358933.39,USD,1.0,2358933.39
PROP_01067,Mumbai,House,190.6,5,4,4,24.46,1,1,Unfurnished,685434.5,INR,83.5,57233780.75
PROP_01068,Mumbai,Apartment,47.4,2,2,11,6.44,0,0,Unfurnished,170945.41,INR,83.5,14273941.74
PROP_01069,London,House,217.1,5,3,4,26.99,1,1,Partially,2000500.4,GBP,0.8,1600400.32
PROP_01070,Paris,Apartment,87.4,2,2,5,3.27,0,1,Fully,1062826.87,EUR,0.92,977800.72
PROP_01071,London,Apartment,103.9,2,2,44,8.19,0,1,Partially,769192.77,GBP,0.8,615354.22
PROP_01072,Sydney,Apartment,91.9,3,2,3,13.21,0,0,Partially,640071.98,AUD,1.5,960107.97
PROP_01073,New York,Apartment,82.3,2,2,39,12.08,0,1,Partially,758951.91,USD,1.0,758951.91
PROP_01074,Mumbai,House,272.8,5,3,25,8.43,1,1,Unfurnished,1402495.12,INR,83.5,117108342.52
PROP_01075,London,Apartment,51.4,1,1,6,4.34,0,0,Unfurnished,415818.73,GBP,0.8,332654.98
PROP_01076,London,Apartment,80.0,2,1,11,11.12,1,0,Fully,650108.36,GBP,0.8,520086.69
PROP_01077,Sydney,House,235.6,5,4,2,3.18,1,1,Fully,3914668.02,AUD,1.5,5872002.03
PROP_01078,Sydney,Apartment,90.9,2,1,32,1.11,0,0,Unfurnished,608226.77,AUD,1.5,912340.16
PROP_01079,Sydney,Apartment,58.2,2,1,12,7.4,1,0,Partially,476690.07,AUD,1.5,715035.1
PROP_01080,Tokyo,Penthouse,179.3,4,3,2,3.03,1,1,Partially,3053958.41,JPY,150.0,458093761.5
PROP_01081,London,Apartment,85.8,2,1,4,5.28,0,1,Unfurnished,846536.14,GBP,0.8,677228.91
PROP_01082,Paris,Apartment,84.4,2,2,7,1.07,0,0,Fully,1033365.95,EUR,0.92,950696.67
PROP_01083,London,Apartment,134.4,4,3,4,10.56,0,1,Partially,1404694.95,GBP,0.8,1123755.96
PROP_01084,Paris,Apartment,72.3,1,1,4,0.61,0,1,Unfurnished,753713.4,EUR,0.92,693416.33
PROP_01085,New York,House,156.9,4,3,1,20.35,1,1,Partially,1756036.11,USD,1.0,1756036.11
PROP_01086,New York,House,146.8,4,3,2,9.46,1,1,Partially,2180940.2,USD,1.0,2180940.2
PROP_01087,Sydney,Apartment,69.2,2,2,16,1.3,0,1,Partially,646362.31,AUD,1.5,969543.47
PROP_01088,Tokyo,Apartment,117.3,2,2,2,2.51,0,0,Partially,1113980.98,JPY,150.0,167097147.0
PROP_01089,Mumbai,Penthouse,197.0,4,3,1,10.1,1,0,Fully,1254973.71,INR,83.5,104790304.78
PROP_01090,London,Apartment,120.3,3,2,8,4.42,1,0,Unfurnished,1337705.81,GBP,0.8,1070164.65
PROP_01091,London,Apartment,100.0,2,2,9,35.01,0,1,Unfurnished,421758.73,GBP,0.8,337406.98
PROP_01092,Mumbai,House,202.2,5,4,60,0.78,1,1,Unfurnished,1033706.26,INR,83.5,86314472.71
PROP_01093,Sydney,Penthouse,171.0,4,3,34,4.69,0,1,Unfurnished,2264771.15,AUD,1.5,3397156.72
PROP_01094,Sydney,House,172.3,3,2,14,11.92,1,1,Partially,1543173.75,AUD,1.5,2314760.62
PROP_01095,Mumbai,Apartment,64.6,1,1,0,3.19,0,1,Unfurnished,238207.76,INR,83.5,19890347.96
PROP_01096,Paris,Apartment,25.0,1,1,1,3.46,0,0,Fully,263371.22,EUR,0.92,242301.52
PROP_01097,Paris,House,239.5,5,4,1,6.17,1,1,Unfurnished,4030098.58,EUR,0.92,3707690.69
PROP_01098,Paris,Apartment,78.5,3,2,3,12.6,1,1,Unfurnished,705414.85,EUR,0.92,648981.66
PROP_01099,Paris,Apartment,111.7,2,1,1,6.68,0,0,Unfurnished,1040746.88,EUR,0.92,957487.13
PROP_01100,London,House,145.3,3,2,3,18.86,1,1,Fully,1482642.98,GBP,0.8,1186114.38
PROP_01101,Sydney,Penthouse,138.0,3,3,6,0.57,0,0,Fully,2143418.08,AUD,1.5,3215127.12
PROP_01102,Sydney,Penthouse,224.1,5,4,46,2.15,1,1,Unfurnished,3536686.43,AUD,1.5,5305029.65
PROP_01103,New York,Apartment,25.6,1,1,4,6.97,0,0,Partially,292370.8,USD,1.0,292370.8
PROP_01104,Paris,House,63.0,1,1,24,13.07,1,0,Fully,443355.85,EUR,0.92,407887.38
PROP_01105,Tokyo,Apartment,128.0,3,2,22,14.67,0,0,Unfurnished,668977.33,JPY,150.0,100346599.5
PROP_01106,Mumbai,Apartment,85.9,2,2,33,5.7,0,0,Fully,297645.11,INR,83.5,24853366.68
PROP_01107,New York,Apartment,80.6,3,3,5,10.85,0,0,Partially,954974.69,USD,1.0,954974.69
PROP_01108,Tokyo,Penthouse,167.6,4,3,24,1.06,0,1,Fully,2978203.85,JPY,150.0,446730577.5
PROP_01109,Tokyo,House,266.7,5,3,3,12.35,1,1,Unfurnished,2751046.49,JPY,150.0,412656973.5
PROP_01110,Sydney,House,185.2,5,4,2,3.9,1,0,Partially,2405855.31,AUD,1.5,3608782.96
PROP_01111,London,House,50.0,1,1,0,10.27,1,0,Fully,548176.21,GBP,0.8,438540.97
PROP_01112,Tokyo,House,191.5,4,3,29,4.68,1,1,Partially,2386218.63,JPY,150.0,357932794.5
PROP_01113,Tokyo,Apartment,109.8,3,2,8,5.56,0,1,Partially,1018318.3,JPY,150.0,152747745.0
PROP_01114,Sydney,Apartment,79.0,2,2,14,3.98,0,0,Fully,644670.56,AUD,1.5,967005.84
PROP_01115,Tokyo,House,167.4,5,4,16,6.27,1,0,Unfurnished,1996052.68,JPY,150.0,299407902.0
PROP_01116,London,Apartment,98.6,2,2,3,0.59,0,0,Unfurnished,1236410.77,GBP,0.8,989128.62
PROP_01117,New York,Apartment,122.0,3,3,31,1.78,0,0,Partially,1423367.15,USD,1.0,1423367.15
PROP_01118,London,Penthouse,158.5,4,3,4,0.36,0,0,Unfurnished,3858009.48,GBP,0.8,3086407.58
PROP_01119,London,House,142.1,4,3,22,2.81,1,1,Fully,2383945.64,GBP,0.8,1907156.51
PROP_01120,New York,House,261.9,5,4,1,19.51,1,0,Partially,3519914.42,USD,1.0,3519914.42
PROP_01121,London,Apartment,52.5,1,1,11,1.31,0,1,Unfurnished,536014.35,GBP,0.8,428811.48
PROP_01122,Mumbai,Apartment,68.8,1,1,14,9.09,0,1,Partially,205599.89,INR,83.5,17167590.82
PROP_01123,New York,Apartment,102.1,3,2,1,6.26,0,1,Partially,1252739.78,USD,1.0,1252739.78
PROP_01124,Mumbai,House,81.6,2,2,2,4.16,1,1,Partially,457834.23,INR,83.5,38229158.2
PROP_01125,New York,Apartment,107.0,2,2,11,9.9,0,0,Fully,1164429.41,USD,1.0,1164429.41
PROP_01126,London,Apartment,68.5,1,1,9,7.68,0,0,Fully,600671.96,GBP,0.8,480537.57
PROP_01127,New York,House,113.6,2,1,1,0.4,1,1,Partially,1790539.85,USD,1.0,1790539.85
PROP_01128,Mumbai,Apartment,80.1,3,2,22,7.48,0,1,Partially,284915.63,INR,83.5,23790455.1
PROP_01129,Sydney,House,197.3,5,4,4,6.89,1,1,Partially,2625487.06,AUD,1.5,3938230.59
PROP_01130,New York,Apartment,123.6,2,2,1,13.3,0,0,Partially,1000224.13,USD,1.0,1000224.13
PROP_01131,New York,House,238.9,5,3,19,12.45,1,1,Fully,3449104.37,USD,1.0,3449104.37
PROP_01132,London,House,120.0,3,2,14,26.4,1,0,Unfurnished,713369.79,GBP,0.8,570695.83
PROP_01133,New York,Apartment,102.2,2,1,5,1.71,0,1,Unfurnished,1243635.86,USD,1.0,1243635.86
PROP_01134,New York,Apartment,88.7,3,2,9,0.1,0,1,Unfurnished,1262936.35,USD,1.0,1262936.35
PROP_01135,London,Apartment,45.4,2,2,1,12.16,0,1,Unfurnished,419570.39,GBP,0.8,335656.31
PROP_01136,London,Apartment,101.4,3,2,17,1.12,1,0,Unfurnished,1160678.64,GBP,0.8,928542.91
PROP_01137,New York,House,295.0,5,4,0,2.59,1,1,Unfurnished,6130821.69,USD,1.0,6130821.69
PROP_01138,Sydney,House,199.7,5,4,23,7.78,1,1,Partially,2433954.33,AUD,1.5,3650931.5
PROP_01139,Paris,House,209.2,4,3,6,3.97,1,1,Fully,3152747.19,EUR,0.92,2900527.41
PROP_01140,Mumbai,Penthouse,119.5,4,3,29,3.55,0,0,Unfurnished,736695.83,INR,83.5,61514101.8
PROP_01141,New York,House,50.0,1,1,9,38.19,1,0,Partially,219717.02,USD,1.0,219717.02
PROP_01142,Tokyo,Apartment,67.1,2,2,20,0.1,0,1,Partially,678499.63,JPY,150.0,101774944.5
PROP_01143,New York,Apartment,44.3,1,1,17,0.64,0,1,Fully,543702.67,USD,1.0,543702.67
PROP_01144,Sydney,Penthouse,189.0,5,4,57,1.71,0,1,Partially,2373739.54,AUD,1.5,3560609.31
PROP_01145,New York,Apartment,111.1,3,2,3,0.33,0,0,Partially,1928134.94,USD,1.0,1928134.94
PROP_01146,Paris,Apartment,68.1,2,2,36,1.32,0,0,Partially,586236.91,EUR,0.92,539337.96
PROP_01147,Paris,Apartment,50.6,2,2,12,7.83,0,0,Fully,366650.11,EUR,0.92,337318.1
PROP_01148,Sydney,Apartment,59.8,2,2,22,1.75,0,0,Fully,493722.52,AUD,1.5,740583.78
PROP_01149,Paris,House,98.5,2,2,16,9.48,1,1,Partially,1009926.42,EUR,0.92,929132.31
PROP_01150,Sydney,Apartment,73.0,1,1,3,2.5,0,0,Unfurnished,589899.42,AUD,1.5,884849.13
PROP_01151,Tokyo,House,160.3,4,3,5,11.82,1,1,Partially,1776292.4,JPY,150.0,266443860.0
PROP_01152,Tokyo,House,115.8,4,3,47,2.7,1,1,Partially,1450043.54,JPY,150.0,217506531.0
PROP_01153,Sydney,Apartment,56.4,2,2,1,10.29,0,1,Partially,378439.17,AUD,1.5,567658.76
PROP_01154,Sydney,House,184.0,4,3,0,11.49,1,0,Fully,1923380.95,AUD,1.5,2885071.42
PROP_01155,New York,Apartment,25.0,1,1,11,9.47,0,1,Partially,255777.29,USD,1.0,255777.29
PROP_01156,Sydney,Penthouse,144.6,3,2,17,3.09,1,1,Fully,2051588.69,AUD,1.5,3077383.04
PROP_01157,Tokyo,Apartment,118.2,3,2,21,2.41,0,1,Unfurnished,1255843.02,JPY,150.0,188376453.0
PROP_01158,Sydney,House,186.9,5,3,51,20.02,1,0,Fully,1189166.85,AUD,1.5,1783750.28
PROP_01159,Mumbai,Apartment,86.4,2,1,24,12.33,0,1,Fully,237513.17,INR,83.5,19832349.7
PROP_01160,Mumbai,Apartment,103.8,3,2,8,0.39,0,1,Partially,515804.84,INR,83.5,43069704.14
PROP_01161,Paris,House,373.0,5,3,7,9.07,1,1,Unfurnished,4479920.47,EUR,0.92,4121526.83
PROP_01162,Sydney,House,137.7,4,3,1,1.75,1,0,Partially,1710816.6,AUD,1.5,2566224.9
PROP_01163,Paris,House,317.7,5,3,0,7.82,1,1,Fully,4984748.91,EUR,0.92,4585969.0
PROP_01164,Tokyo,Apartment,138.3,3,3,24,2.65,0,1,Partially,1405747.57,JPY,150.0,210862135.5
PROP_01165,Mumbai,Apartment,108.4,2,1,28,4.37,0,0,Fully,335205.76,INR,83.5,27989680.96
PROP_01166,Paris,Apartment,108.2,2,2,23,1.55,0,1,Partially,1033086.52,EUR,0.92,950439.6
PROP_01167,Mumbai,Penthouse,177.1,4,3,12,1.43,1,1,Unfurnished,1281981.81,INR,83.5,107045481.14
PROP_01168,Sydney,House,166.1,3,2,32,3.49,1,0,Unfurnished,1488661.89,AUD,1.5,2232992.84
PROP_01169,Tokyo,Apartment,63.6,2,2,10,8.41,0,1,Fully,609897.14,JPY,150.0,91484571.0
PROP_01170,Paris,Apartment,114.6,2,2,0,1.13,0,1,Partially,1247421.12,EUR,0.92,1147627.43
PROP_01171,Tokyo,Apartment,57.2,1,1,11,0.65,0,0,Unfurnished,459350.92,JPY,150.0,68902638.0
PROP_01172,London,House,119.9,2,1,10,15.91,1,0,Fully,1119061.04,GBP,0.8,895248.83
PROP_01173,London,Apartment,64.9,2,1,4,3.16,0,1,Unfurnished,640065.27,GBP,0.8,512052.22
PROP_01174,Tokyo,Apartment,86.8,3,2,11,3.63,0,0,Fully,803514.88,JPY,150.0,120527232.0
PROP_01175,New York,Apartment,114.6,3,3,3,1.97,0,1,Partially,1795261.3,USD,1.0,1795261.3
PROP_01176,Mumbai,Apartment,59.1,1,1,13,4.75,0,0,Fully,187147.68,INR,83.5,15626831.28
PROP_01177,London,Apartment,86.4,2,2,34,0.73,0,1,Unfurnished,916086.23,GBP,0.8,732868.98
PROP_01178,Tokyo,House,324.7,5,4,2,11.02,1,1,Fully,3992088.12,JPY,150.0,598813218.0
PROP_01179,Sydney,House,342.6,5,4,0,14.3,1,0,Unfurnished,3358979.69,AUD,1.5,5038469.54
PROP_01180,Tokyo,Apartment,78.6,2,1,13,1.77,0,0,Fully,590520.07,JPY,150.0,88578010.5
PROP_01181,Mumbai,Penthouse,119.2,3,2,3,1.03,1,1,Partially,901248.79,INR,83.5,75254273.96
PROP_01182,Sydney,Apartment,59.3,1,1,7,2.7,0,1,Unfurnished,460680.66,AUD,1.5,691020.99
PROP_01183,London,Penthouse,254.2,5,4,53,4.63,0,1,Fully,3436289.23,GBP,0.8,2749031.38
PROP_01184,London,House,299.2,5,3,6,4.97,1,1,Fully,5234020.01,GBP,0.8,4187216.01
PROP_01185,Sydney,Apartment,65.3,2,2,7,3.68,0,0,Fully,524844.47,AUD,1.5,787266.7
PROP_01186,Tokyo,House,152.7,4,3,50,8.98,1,1,Unfurnished,1333656.89,JPY,150.0,200048533.5
PROP_01187,New York,House,245.7,5,4,10,1.45,1,0,Partially,4680685.51,USD,1.0,4680685.51
PROP_01188,London,Penthouse,212.2,5,3,57,1.41,0,1,Unfurnished,3761623.54,GBP,0.8,3009298.83
PROP_01189,Paris,Apartment,75.0,1,1,29,4.53,0,1,Unfurnished,614350.9,EUR,0.92,565202.83
PROP_01190,Sydney,Apartment,33.9,1,1,4,9.13,0,1,Unfurnished,236456.6,AUD,1.5,354684.9
PROP_01191,Mumbai,House,174.8,5,4,6,6.97,1,1,Partially,952712.54,INR,83.5,79551497.09
PROP_01192,New York,Apartment,89.2,2,2,18,4.08,0,0,Fully,1146469.93,USD,1.0,1146469.93
PROP_01193,Paris,House,243.9,5,3,26,14.27,1,1,Fully,2856652.42,EUR,0.92,2628120.23
PROP_01194,Mumbai,Apartment,95.4,2,2,18,18.11,1,0,Unfurnished,265300.68,INR,83.5,22152606.78
PROP_01195,Mumbai,Apartment,70.6,1,1,8,6.56,0,0,Partially,238814.23,INR,83.5,19940988.21
PROP_01196,Sydney,House,223.1,5,3,15,0.65,1,0,Unfurnished,2707930.44,AUD,1.5,4061895.66
PROP_01197,Tokyo,House,248.0,5,3,9,0.3,1,1,Partially,3800277.19,JPY,150.0,570041578.5
PROP_01198,Sydney,Apartment,84.7,2,2,23,8.36,0,0,Unfurnished,569610.01,AUD,1.5,854415.02
PROP_01199,Tokyo,Penthouse,161.6,4,3,20,0.6,1,1,Unfurnished,2777381.48,JPY,150.0,416607222.0
PROP_01200,Sydney,Apartment,86.8,3,3,16,3.98,0,0,Fully,831103.16,AUD,1.5,1246654.74
